host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,temperature
2985669582800,192710,-8.2732,-0.1232,-5.1087,0.0049,-0.0794,-0.0110,19.87
2985680683900,192721,-8.2911,-0.1268,-5.0967,0.0281,-0.0733,-0.0122,19.86
2985691593100,192733,-8.2971,-0.2166,-5.1673,0.0354,-0.0501,-0.0073,19.87
2985702773800,192744,-8.2851,-0.2082,-5.1685,0.0269,-0.0428,0.0012,19.87
2985714568800,192755,-8.2385,-0.1866,-5.1984,0.0195,-0.0281,0.0049,19.91
2985725470000,192766,-8.2110,-0.1974,-5.2678,0.0195,-0.0098,-0.0049,19.91
2985736770500,192778,-8.1751,-0.1783,-5.3252,0.0232,0.0086,-0.0159,19.89
2985747823500,192789,-8.0889,-0.1101,-5.3348,0.0318,0.0183,-0.0208,19.89
2985759612500,192800,-8.0004,-0.0323,-5.3527,0.0476,0.0293,-0.0354,19.90
2985770528100,192812,-7.9418,-0.0790,-5.5358,0.0476,0.0428,-0.0574,19.90
2985781704300,192823,-7.8975,-0.1244,-5.5238,0.0330,0.0171,-0.0733,19.87
2985793427500,192834,-7.9035,-0.1017,-5.5741,0.0391,-0.0134,-0.0574,19.89
2985804653300,192845,-7.9669,-0.2094,-5.5741,0.0318,-0.0501,-0.0513,19.89
2985815556200,192857,-8.0231,-0.2106,-5.5884,0.0415,-0.0843,-0.0367,19.89
2985826655300,192868,-8.1177,-0.2524,-5.5047,0.0220,-0.1148,-0.0147,19.89
2985838514700,192879,-8.1523,-0.2441,-5.3839,-0.0012,-0.1234,0.0049,19.92
2985849653100,192890,-8.1571,-0.1759,-5.3133,-0.0037,-0.1087,0.0134,19.92
2985861415000,192902,-8.1356,-0.0491,-5.1960,0.0012,-0.0843,-0.0183,19.90
2985871751900,192913,-8.1380,-0.1531,-5.1996,0.0269,-0.0269,-0.0379,19.89
2985883490600,192924,-8.0985,-0.2393,-5.3276,0.0330,-0.0061,-0.0464,19.89
2985894668800,192935,-8.0889,-0.2417,-5.4030,0.0244,-0.0122,-0.0403,19.94
2985905538600,192947,-8.0435,-0.2177,-5.3372,0.0000,-0.0379,-0.0330,19.94
2985917187300,192958,-8.0770,-0.1711,-5.2929,-0.0086,-0.0574,-0.0305,19.91
2985928668500,192969,-8.1380,-0.1711,-5.1960,0.0049,-0.0672,-0.0330,19.91
2985939506900,192980,-8.1320,-0.1627,-5.1685,0.0257,-0.0696,-0.0257,19.89
2985950982600,192992,-8.2205,-0.2297,-5.1912,0.0428,-0.0562,-0.0232,19.89
2985962405300,193003,-8.2409,-0.3637,-5.3037,0.0599,-0.0440,-0.0269,19.94
2985973581800,193014,-8.2648,-0.3494,-5.3408,0.0550,-0.0415,-0.0159,19.93
2985984638400,193026,-8.2277,-0.2824,-5.2499,0.0354,-0.0391,0.0037,19.93
2985995807200,193037,-8.1858,-0.1914,-5.2104,0.0293,-0.0232,0.0159,19.86
2986007331100,193048,-8.1703,-0.1496,-5.2235,0.0452,-0.0037,0.0122,19.86
2986018359400,193059,-8.0913,-0.1496,-5.3049,0.0599,0.0110,-0.0049,19.89
2986029525900,193071,-8.1129,-0.1161,-5.3515,0.0782,0.0147,-0.0293,19.89
2986041365900,193082,-8.1607,-0.2273,-5.3767,0.0757,0.0159,-0.0354,19.90
2986052532000,193093,-8.1392,-0.2560,-5.4640,0.0745,0.0122,-0.0232,19.88
2986063515700,193104,-8.1476,-0.2500,-5.4867,0.0574,0.0012,-0.0049,19.88
2986074487900,193116,-8.1559,-0.2166,-5.4150,0.0464,-0.0110,0.0159,19.91
2986086262300,193127,-8.1332,-0.1759,-5.3886,0.0501,-0.0098,0.0379,19.91
2986097395000,193138,-8.0782,-0.1591,-5.4604,0.0648,0.0012,0.0550,19.94
2986108670000,193149,-8.0040,-0.1771,-5.5777,0.0562,0.0086,0.0538,19.94
2986119420000,193161,-7.9322,-0.1184,-5.6136,0.0281,0.0049,0.0379,19.92
2986131297900,193172,-7.9226,-0.0550,-5.4832,0.0195,-0.0037,-0.0098,19.90
2986142473600,193183,-7.9107,-0.1268,-5.5322,0.0428,0.0012,-0.0244,19.90
2986153352200,193195,-7.8951,-0.2142,-5.6375,0.0476,-0.0037,-0.0269,19.94
2986164488700,193206,-7.8544,-0.2608,-5.6770,0.0269,-0.0208,-0.0134,19.94
2986176465900,193217,-7.8497,-0.2261,-5.6710,0.0098,-0.0428,0.0000,19.91
2986187520800,193228,-7.8724,-0.1819,-5.6064,-0.0110,-0.0635,0.0122,19.91
2986198553900,193240,-7.9262,-0.1567,-5.5238,-0.0232,-0.0794,0.0183,19.94
2986209634200,193251,-7.9561,-0.1041,-5.3360,-0.0318,-0.0904,0.0183,19.94
2986221526600,193262,-7.9813,-0.0036,-5.2905,0.0061,-0.0929,-0.0122,19.91
2986232491800,193273,-8.0100,-0.0706,-5.2869,0.0318,-0.0843,-0.0318,19.94
2986243647800,193285,-8.0674,-0.1675,-5.3922,0.0415,-0.0782,-0.0428,19.94
2986254826400,193296,-8.1356,-0.2489,-5.4257,0.0269,-0.0770,-0.0403,19.98
2986266526600,193307,-8.1535,-0.2369,-5.3958,0.0086,-0.0782,-0.0171,19.98
2986277670900,193318,-8.1523,-0.1711,-5.3647,-0.0012,-0.0721,0.0073,19.92
2986288730900,193330,-8.1141,-0.0802,-5.3527,-0.0037,-0.0623,0.0208,19.92
2986300533600,193341,-8.0734,0.0239,-5.3659,0.0012,-0.0489,0.0195,19.92
2986311553000,193352,-8.0495,0.0239,-5.3886,0.0305,-0.0354,-0.0220,19.93
2986322593700,193363,-8.0901,-0.0742,-5.3982,0.0415,-0.0391,-0.0367,19.93
2986333743600,193375,-8.1332,-0.1496,-5.4305,0.0379,-0.0464,-0.0318,19.95
2986345388300,193386,-8.1009,-0.1950,-5.4030,0.0195,-0.0525,-0.0073,19.95
2986356644100,193397,-8.0818,-0.1472,-5.3779,0.0147,-0.0513,0.0134,19.92
2986367771500,193409,-8.0507,-0.0706,-5.3827,0.0293,-0.0415,0.0122,19.92
2986378735700,193420,-8.0327,-0.1113,-5.3970,0.0305,-0.0244,-0.0012,19.93
2986390595800,193431,-7.8987,-0.0407,-5.4592,0.0195,-0.0122,-0.0110,19.93
2986401692600,193442,-7.8401,-0.0060,-5.4580,0.0195,-0.0110,-0.0367,19.93
2986412725100,193454,-7.8269,-0.0275,-5.4963,0.0232,-0.0195,-0.0464,19.94
2986423811000,193465,-7.8640,-0.0909,-5.5238,0.0330,-0.0354,-0.0464,19.94
2986435605400,193476,-7.9143,-0.1555,-5.5430,0.0489,-0.0538,-0.0415,19.94
2986446791400,193487,-7.9633,-0.2034,-5.5801,0.0464,-0.0660,-0.0342,19.94
2986457788700,193499,-7.9908,-0.1783,-5.5753,0.0342,-0.0745,-0.0244,19.98
2986469582900,193510,-7.9992,-0.1053,-5.5274,0.0318,-0.0757,-0.0257,19.98
2986480646700,193521,-7.9968,-0.1364,-5.5609,0.0281,-0.0660,-0.0501,19.95
2986491832700,193532,-8.0100,-0.1448,-5.5525,-0.0220,-0.0599,-0.0501,19.93
2986502750600,193544,-7.9765,-0.0790,-5.4891,-0.0403,-0.0696,-0.0452,19.93
2986514562900,193555,-8.0004,-0.0072,-5.4425,-0.0281,-0.0770,-0.0440,19.94
2986525509400,193566,-8.0064,-0.0443,-5.4293,-0.0147,-0.0819,-0.0464,19.94
2986536796600,193577,-8.0255,-0.0586,-5.4054,-0.0012,-0.0855,-0.0428,19.95
2986547935300,193589,-8.0088,-0.0730,-5.3886,0.0012,-0.0843,-0.0342,19.95
2986559602800,193600,-8.0064,-0.0754,-5.4030,0.0000,-0.0806,-0.0342,19.98
2986570647100,193611,-8.0231,-0.1244,-5.4736,0.0073,-0.0794,-0.0635,19.98
2986581885800,193623,-8.0710,-0.1866,-5.4485,0.0195,-0.0880,-0.0684,19.95
2986593463000,193634,-8.1033,-0.2393,-5.3970,-0.0049,-0.0941,-0.0525,19.93
2986604497100,193645,-8.1512,-0.1890,-5.3336,-0.0208,-0.0953,-0.0257,19.93
2986615695100,193656,-8.1356,-0.1352,-5.2594,-0.0171,-0.0916,-0.0061,19.94
2986626772000,193668,-8.1500,-0.0718,-5.2534,0.0098,-0.0819,-0.0061,19.94
2986638480700,193679,-8.1320,-0.1029,-5.2439,0.0232,-0.0660,-0.0171,20.00
2986649496500,193690,-8.1380,-0.1304,-5.2929,0.0354,-0.0513,-0.0257,20.00
2986660802500,193701,-8.1452,-0.2369,-5.4066,0.0330,-0.0464,-0.0195,19.98
2986671677300,193713,-8.1535,-0.1938,-5.3827,0.0171,-0.0550,0.0000,19.94
2986683416400,193724,-8.1177,-0.1663,-5.3635,0.0195,-0.0538,0.0159,19.94
2986694904900,193735,-8.0973,-0.1280,-5.3874,0.0354,-0.0489,0.0195,19.98
2986705793400,193746,-8.0495,-0.0766,-5.4054,0.0391,-0.0440,0.0147,19.98
2986716772600,193758,-8.0136,-0.0347,-5.4042,0.0428,-0.0391,0.0049,19.96
2986728627400,193769,-7.9573,-0.0108,-5.4078,0.0440,-0.0342,-0.0086,19.96
2986739749900,193780,-7.9717,-0.0562,-5.4951,0.0525,-0.0342,-0.0195,19.98
2986750778300,193792,-8.0136,-0.1316,-5.5298,0.0391,-0.0648,-0.0049,19.96
2986761678700,193803,-8.0255,-0.1196,-5.4963,0.0330,-0.0696,0.0086,19.96
2986773654800,193814,-8.0411,-0.0275,-5.4568,0.0415,-0.0684,0.0110,19.96
2986784677500,193825,-8.0160,-0.0778,-5.4377,0.0305,-0.0586,0.0073,19.96
2986795974700,193837,-7.9813,-0.0467,-5.4748,0.0244,-0.0476,0.0012,19.98
2986807524300,193848,-7.9932,-0.0538,-5.4867,0.0171,-0.0415,-0.0086,19.98
2986818552200,193859,-7.9932,-0.0634,-5.4425,0.0086,-0.0428,-0.0159,19.99
2986829667100,193870,-8.0136,-0.0311,-5.3874,0.0134,-0.0476,-0.0183,19.99
2986840631100,193882,-7.9980,-0.0526,-5.3839,0.0293,-0.0525,-0.0293,19.95
2986852477000,193893,-7.9992,-0.0658,-5.3420,0.0122,-0.0562,-0.0232,19.99
2986863587600,193904,-8.0195,-0.0347,-5.3216,0.0049,-0.0525,-0.0122,19.99
2986874652500,193915,-8.0339,-0.0359,-5.3276,0.0086,-0.0452,-0.0073,19.95
2986885724300,193927,-8.0471,-0.0311,-5.3360,0.0232,-0.0415,-0.0073,19.95
2986897598400,193938,-8.0279,-0.0586,-5.3563,0.0281,-0.0379,-0.0134,19.97
2986908763300,193949,-8.0100,-0.0610,-5.4006,0.0244,-0.0354,-0.0318,19.97
2986919722500,193960,-8.0016,-0.1807,-5.4867,0.0208,-0.0354,-0.0501,20.00
2986930891000,193972,-8.0207,-0.2154,-5.5023,0.0110,-0.0538,-0.0501,19.99
2986942569300,193983,-7.9729,-0.1687,-5.4736,0.0024,-0.0635,-0.0330,19.99
2986953548100,193994,-7.9645,-0.0730,-5.4520,0.0086,-0.0672,-0.0293,19.99
2986964793600,194006,-7.9825,-0.0419,-5.4174,0.0134,-0.0635,-0.0403,19.99
2986976567200,194017,-7.9513,-0.0658,-5.4341,0.0171,-0.0550,-0.0476,20.00
2986987631600,194028,-7.9131,-0.0096,-5.4879,0.0232,-0.0513,-0.0476,20.00
2986998649100,194039,-7.9143,-0.0012,-5.5490,0.0269,-0.0476,-0.0599,19.95
2987009756800,194051,-7.9848,-0.0802,-5.6770,0.0281,-0.0501,-0.0733,19.95
2987021318500,194062,-7.9932,-0.0730,-5.6566,-0.0122,-0.0721,-0.0635,19.98
2987032632000,194073,-8.0183,-0.0586,-5.6459,-0.0183,-0.0806,-0.0525,20.01
2987043556500,194084,-8.0339,-0.0550,-5.5980,-0.0220,-0.0843,-0.0391,20.01
2987054777600,194096,-8.0351,-0.0790,-5.5813,-0.0305,-0.0892,-0.0293,19.97
2987066772900,194107,-8.0399,-0.1005,-5.5119,-0.0379,-0.0990,-0.0293,19.97
2987077664600,194118,-8.1045,-0.1400,-5.4102,-0.0403,-0.1063,-0.0305,19.99
2987088745600,194129,-8.1380,-0.1938,-5.3539,-0.0403,-0.1112,-0.0293,19.99
2987100433200,194141,-8.1691,-0.2656,-5.2666,-0.0452,-0.1112,-0.0061,19.98
2987111571600,194152,-8.1870,-0.2321,-5.2008,-0.0550,-0.1038,0.0086,19.98
2987122634900,194163,-8.1739,-0.1555,-5.1338,-0.0391,-0.0904,0.0110,19.98
2987133678100,194174,-8.1464,-0.1041,-5.1350,-0.0183,-0.0721,0.0086,19.99
2987145490600,194186,-8.1177,-0.0455,-5.1087,-0.0012,-0.0550,0.0049,19.99
2987156576200,194197,-8.1021,0.0024,-5.1075,0.0110,-0.0391,0.0049,20.02
2987167764500,194208,-8.0794,0.0024,-5.1876,0.0305,-0.0281,0.0086,20.02
2987178726600,194220,-8.0578,0.0108,-5.3109,0.0452,-0.0281,0.0159,20.02
2987190408500,194231,-8.1308,-0.0455,-5.4520,0.0489,-0.0513,0.0244,20.02
2987201499800,194242,-8.1739,-0.0814,-5.4784,0.0403,-0.0550,0.0293,20.02
2987212622900,194253,-8.1344,-0.0299,-5.4700,0.0403,-0.0550,0.0367,20.01
2987223582000,194265,-8.0973,0.0538,-5.4700,0.0428,-0.0489,0.0379,20.01
2987235322700,194276,-8.0172,0.0586,-5.3264,0.0183,-0.0452,0.0269,19.97
2987246607000,194287,-7.9513,0.1687,-5.2881,0.0134,-0.0367,0.0269,19.97
2987257543600,194298,-7.9238,0.0981,-5.2678,0.0159,-0.0269,0.0232,20.01
2987269344400,194310,-7.8185,0.1268,-5.3300,0.0354,-0.0257,0.0232,20.01
2987280519700,194321,-7.8473,0.0826,-5.4520,0.0476,-0.0367,0.0012,20.00
2987291614100,194332,-7.8927,0.0526,-5.5537,0.0794,-0.0415,-0.0183,20.01
2987302665300,194343,-7.8844,0.0012,-5.5848,0.0672,-0.0452,-0.0305,20.01
2987313690900,194355,-7.8748,0.0778,-5.6040,0.0586,-0.0415,-0.0379,19.97
2987325522000,194366,-7.8748,0.0814,-5.6387,0.0464,-0.0330,-0.0452,19.97
2987336652600,194377,-7.8748,0.0802,-5.7021,0.0293,-0.0342,-0.0562,20.03
2987348090900,194388,-7.8736,0.0299,-5.7428,0.0086,-0.0501,-0.0648,20.03
2987358942800,194400,-7.9214,-0.0048,-5.6662,-0.0110,-0.0770,-0.0648,20.03
2987370512300,194411,-8.0243,-0.0730,-5.5155,-0.0342,-0.1222,-0.0391,20.03
2987381993600,194422,-8.0806,-0.0861,-5.4018,-0.0574,-0.1344,-0.0379,19.99
2987392822100,194434,-8.1153,-0.0802,-5.2810,-0.0440,-0.1295,-0.0391,20.02
2987404175500,194445,-8.1476,-0.0550,-5.1924,-0.0134,-0.1124,-0.0525,20.02
2987415285700,194456,-8.1763,-0.0957,-5.1781,-0.0024,-0.0867,-0.0611,20.04
2987426358700,194467,-8.2026,-0.1723,-5.2068,0.0000,-0.0660,-0.0550,20.04
2987437588900,194479,-8.2313,-0.1484,-5.2403,0.0147,-0.0562,-0.0354,20.02
2987449290800,194490,-8.2469,-0.1268,-5.1781,0.0110,-0.0562,-0.0086,20.02
2987460455200,194501,-8.1954,0.0323,-5.2223,0.0318,-0.0354,0.0159,20.00
2987471432700,194512,-8.1643,0.0562,-5.2786,0.0367,-0.0195,0.0024,20.00
2987482501400,194524,-8.1129,0.0526,-5.3097,0.0391,-0.0061,-0.0086,20.00
2987494287100,194535,-8.0626,0.0275,-5.4066,0.0501,0.0061,-0.0159,20.02
2987505738800,194546,-8.0016,0.0048,-5.5202,0.0696,0.0073,-0.0208,20.02
2987516556600,194557,-7.9609,-0.0144,-5.5765,0.0635,-0.0061,-0.0208,20.03
2987527805200,194569,-7.9190,-0.0287,-5.5717,0.0269,-0.0208,-0.0073,20.03
2987539412700,194580,-7.8688,0.0455,-5.2642,0.0073,-0.0354,0.0122,19.99
2987550530900,194591,-7.8401,0.1783,-5.4748,-0.0037,-0.0623,0.0037,20.04
2987561725900,194603,-7.8473,0.1507,-5.4556,0.0073,-0.0733,-0.0183,20.04
2987572770200,194614,-7.8832,0.1436,-5.4580,0.0159,-0.0843,-0.0305,20.01
2987584524500,194625,-7.9310,0.0203,-5.4102,0.0073,-0.0965,-0.0391,20.01
2987595540900,194636,-7.9334,-0.0156,-5.4233,0.0171,-0.0990,-0.0379,20.03
2987606657400,194648,-7.9466,-0.0383,-5.3946,0.0110,-0.1002,-0.0318,20.03
2987617688700,194659,-7.9071,0.0191,-5.3348,0.0073,-0.1026,-0.0367,20.02
2987629447400,194670,-7.8844,0.1137,-5.2259,0.0293,-0.0953,-0.0550,20.02
2987640601600,194681,-7.8281,0.1651,-5.2379,0.0953,-0.0648,-0.0977,20.01
2987651625200,194693,-7.8174,0.1567,-5.3504,0.1527,-0.0538,-0.1161,20.00
2987662749500,194704,-7.8676,0.1316,-5.4425,0.1918,-0.0660,-0.1319,20.00
2987674528400,194715,-7.9190,0.0610,-5.3862,0.2321,-0.0831,-0.1307,20.02
2987685610100,194726,-7.8987,0.0682,-5.3886,0.3470,-0.0831,-0.1173,20.02
2987696648300,194738,-7.9274,0.0072,-5.5992,0.4178,-0.0806,-0.1173,20.02
2987708388400,194749,-7.6738,-0.0179,-5.7153,0.3812,-0.1014,-0.1148,20.02
2987719514800,194760,-7.8054,-0.0251,-5.5801,0.2798,-0.1307,-0.0843,20.01
2987730677200,194771,-7.7240,-0.1101,-5.5777,0.2187,-0.1185,-0.1539,20.03
2987741733100,194783,-8.2038,-0.1543,-5.5083,0.1894,-0.1307,-0.1576,20.03
2987753612700,194794,-7.2514,-0.1675,-5.6183,0.1820,-0.1405,-0.1857,20.01
2987764573100,194805,-7.7587,-0.1603,-5.9426,0.1332,-0.1772,-0.1979,20.01
2987775622900,194817,-8.8319,-0.5527,-5.0285,0.1759,-0.2761,-0.1735,20.04
2987787420900,194828,-8.1260,-0.6975,-5.2044,0.1625,-0.2480,-0.1649,20.04
2987798542100,194839,-8.1476,-0.4044,-5.1326,0.1979,-0.2236,-0.0965,20.01
2987809618200,194850,-8.1392,-0.3470,-5.2068,0.2126,-0.2089,-0.0684,20.01
2987820689400,194862,-8.1990,-0.4259,-5.1374,0.2248,-0.1820,-0.0721,20.02
2987832484400,194873,-8.2469,-0.3852,-5.1601,0.2065,-0.1710,-0.0709,20.02
2987843640000,194884,-8.2612,-0.4487,-5.1470,0.1881,-0.1662,-0.0733,20.02
2987854692700,194895,-8.3390,-0.4630,-5.1446,0.1918,-0.1674,-0.0696,20.05
2987866379600,194907,-8.3653,-0.4510,-5.1350,0.1772,-0.1686,-0.0648,20.05
2987877565400,194918,-8.4024,-0.4546,-5.0489,0.1417,-0.1662,-0.0513,19.98
2987888629100,194929,-8.4072,-0.4092,-4.9974,0.1112,-0.1515,-0.0428,19.98
2987899667900,194940,-8.3880,-0.4092,-5.0632,0.0843,-0.1038,-0.0489,20.05
2987911497500,194952,-8.3916,-0.4845,-5.1194,0.0574,-0.0843,-0.0525,20.03
2987922628700,194963,-8.3510,-0.5168,-5.1206,0.0305,-0.0757,-0.0464,20.03
2987933657300,194974,-8.2899,-0.5133,-5.1434,0.0147,-0.0696,-0.0379,20.02
2987945462800,194985,-8.2337,-0.4762,-5.1446,0.0086,-0.0709,-0.0403,20.02
2987956594600,194997,-8.1787,-0.4857,-5.1206,-0.0037,-0.0672,-0.0440,20.05
2987967771800,195008,-8.1368,-0.4881,-5.1410,-0.0122,-0.0599,-0.0415,20.05
2987979331600,195020,-8.1177,-0.4690,-5.3288,-0.0159,-0.0538,-0.0428,20.04
2987990565500,195032,-8.1488,-0.5001,-5.3647,-0.0342,-0.0733,-0.0574,19.99
2988001612800,195043,-8.1811,-0.5432,-5.3360,-0.0525,-0.0892,-0.0538,19.99
2988012721000,195054,-8.2146,-0.5264,-5.3169,-0.0538,-0.1002,-0.0415,20.03
2988024504600,195065,-8.2660,-0.4953,-5.2690,-0.0452,-0.1014,-0.0220,20.03
2988035606800,195077,-8.2528,-0.4606,-5.1781,-0.0367,-0.0941,-0.0024,20.03
2988046750400,195088,-8.2170,-0.4283,-5.1697,-0.0220,-0.0757,0.0086,20.03
2988058378900,195099,-8.2086,-0.4152,-5.1793,-0.0122,-0.0586,0.0061,20.04
2988069581200,195110,-8.2421,-0.4845,-5.1577,-0.0110,-0.0489,-0.0049,20.04
2988080601200,195122,-8.2552,-0.5085,-5.1326,0.0391,-0.0464,-0.0037,20.03
2988091692700,195133,-8.2289,-0.5025,-5.0979,0.0574,-0.0513,0.0159,20.00
2988103427900,195144,-8.2026,-0.4259,-5.1087,0.0635,-0.0574,0.0318,20.00
2988114590900,195155,-8.2086,-0.3996,-5.1063,0.0672,-0.0562,0.0330,20.01
2988125560500,195167,-8.2277,-0.3697,-5.0871,0.0855,-0.0501,0.0293,20.01
2988136637900,195178,-8.2086,-0.3410,-5.0716,0.1197,-0.0354,0.0305,20.04
2988148434800,195189,-8.1655,-0.3326,-5.1565,0.1356,-0.0183,0.0220,20.04
2988159549100,195201,-8.2074,-0.4510,-5.2439,0.1258,-0.0134,-0.0098,20.01
2988170635100,195212,-8.1835,-0.4690,-5.2295,0.0794,-0.0122,-0.0073,20.05
2988182389000,195223,-8.1631,-0.4140,-5.2295,0.0819,-0.0012,-0.0024,20.05
2988193489500,195234,-8.1512,-0.3769,-5.2271,0.1051,0.0061,-0.0049,20.02
2988204604800,195246,-8.1428,-0.3589,-5.1996,0.1344,0.0073,-0.0073,20.02
2988215706200,195257,-8.1320,-0.3206,-5.1601,0.1674,0.0061,-0.0073,20.02
2988227463500,195268,-8.0794,-0.3075,-5.1757,0.1881,0.0073,-0.0073,20.02
2988238424600,195279,-8.0770,-0.3374,-5.2690,0.1881,0.0061,-0.0122,20.03
2988249598700,195291,-8.1464,-0.5025,-5.3886,0.1588,-0.0171,-0.0183,20.03
2988260438400,195302,-8.1811,-0.5180,-5.3468,0.1234,-0.0269,-0.0086,20.04
2988272418400,195313,-8.1021,-0.4594,-5.3324,0.0953,-0.0269,-0.0012,20.06
2988283485700,195324,-8.1583,-0.4403,-5.3300,0.0965,-0.0281,0.0024,20.06
2988294518000,195336,-8.0686,-0.3888,-5.2558,0.0843,-0.0305,-0.0110,20.03
2988306396000,195347,-8.0423,-0.3362,-5.2714,0.0819,-0.0305,-0.0049,20.03
2988317441400,195358,-8.0842,-0.3948,-5.1565,0.0672,-0.0330,-0.0171,20.01
2988328460700,195369,-8.0040,-0.3649,-5.2355,0.0916,-0.0305,-0.0220,20.01
2988339570100,195381,-8.0435,-0.5025,-5.2953,0.1014,-0.0403,-0.0293,20.00
2988351476800,195392,-8.0387,-0.5503,-5.3228,0.1161,-0.0428,-0.0208,20.05
2988362498800,195403,-8.0435,-0.4786,-5.2762,0.1405,-0.0452,-0.0183,20.05
2988373598300,195415,-8.0399,-0.4319,-5.2965,0.1600,-0.0415,-0.0195,20.00
2988384782800,195426,-8.1009,-0.4175,-5.2235,0.1881,-0.0330,-0.0208,20.00
2988396620600,195437,-8.0937,-0.4415,-5.1840,0.2297,-0.0183,-0.0232,20.01
2988407417800,195448,-8.1165,-0.4211,-5.2307,0.2932,-0.0049,-0.0293,20.01
2988418736400,195460,-8.1655,-0.5468,-5.1805,0.3262,0.0049,-0.0513,20.03
2988430401600,195471,-8.1691,-0.4522,-5.1482,0.4081,0.0208,-0.1100,20.02
2988441610200,195482,-8.1583,-0.5468,-5.1350,0.4313,0.0367,-0.1662,20.02
2988452609700,195493,-8.1990,-0.5838,-5.0393,0.5021,0.0525,-0.2138,20.05
2988463703900,195505,-8.3091,-0.5838,-5.0237,0.5424,0.0782,-0.2370,20.05
2988475527700,195516,-8.5735,-0.7549,-5.2175,0.4056,0.0880,-0.2138,20.03
2988486626200,195527,-8.2074,-0.3350,-5.1458,0.2101,0.0684,-0.1649,20.03
2988497645500,195538,-8.0255,-0.1232,-5.3850,-0.2040,0.0635,-0.1808,20.06
2988509447500,195550,-8.1906,-1.0552,-5.0273,-0.7807,0.0269,-0.3250,20.06
2988520471400,195561,-8.6261,-0.6532,-5.2439,0.2443,0.0782,-0.2553,20.00
2988531636500,195572,-8.3533,-0.3625,-5.4568,0.0208,0.1051,-0.1772,20.08
2988542685600,195584,-7.2287,-0.9547,-5.7069,-0.7648,0.0538,-0.1600,20.08
2988554563500,195595,-6.5551,-1.6427,-5.4975,-1.0043,-0.0098,-0.1869,20.10
2988565634600,195606,-8.9515,0.0144,-5.0429,0.3555,-0.0391,-0.2236,20.10
2988576813100,195617,-8.3976,-0.8231,-5.8899,0.4019,0.0415,-0.2016,20.06
2988588514100,195629,-8.3175,-1.2526,-5.9055,-0.1808,-0.0538,-0.0843,20.06
2988599614000,195640,-7.0014,-1.5721,-5.4568,-0.4667,-0.2651,0.1210,20.08
2988610694100,195651,-5.4281,-0.5611,-5.7105,-0.4410,-0.3005,0.0452,20.09
2988621779800,195662,-9.6766,-2.6429,-5.9498,-1.0043,-0.3971,-0.0208,20.09
2988633637900,195674,-7.5027,-0.9595,-5.0812,0.1454,-0.5351,0.1381,20.07
2988644725900,195686,-8.0483,-1.6857,-5.4760,0.1991,-0.5400,0.2737,20.07
