['X-Achse', 'Im Bereich', 'Y-Achse', 'Taste 1', 'Z-Achse', 'Radierer', 'Umkehrung', 'Gesch�tzrohrschalter', 'Tippschalter', 'Druckempfindliche Spitze', 'Achse 7', 'Gesch�tzrohrdruck', 'X-Neigung', 'Y-Neigung', 'Flugh�he', 'Azimut', 'Drehen']
host_timestamp,x,y,z,in_range,touch,pressure,reset
306647627961000,-38.0,640.0,0,0,0,0,0
306647654043700,-38.0,640.0,0,0,0,0,0
306647670572300,-38.0,640.0,0,0,0,0,0
306647686501700,-38.0,640.0,0,0,0,0,0
306647704636200,-38.0,640.0,0,0,0,0,0
306647723229300,-38.0,640.0,0,0,0,0,0
306647739075000,-38.0,640.0,0,0,0,0,0
306647756059900,-38.0,640.0,0,0,0,0,0
306647771292100,-38.0,640.0,0,0,0,0,0
306647788334900,-38.0,640.0,0,0,0,0,0
306647805033800,-38.0,640.0,0,0,0,0,0
306647821748500,-38.0,640.0,0,0,0,0,0
306647838451500,-38.0,640.0,0,0,0,0,0
306647855143700,-38.0,640.0,0,0,0,0,0
306647872664700,-38.0,640.0,0,0,0,0,0
306647887216200,-38.0,640.0,0,0,0,0,0
306647905222700,-38.0,640.0,0,0,0,0,0
306647922055500,-38.0,640.0,0,0,0,0,0
306647938682200,-38.0,640.0,0,0,0,0,0
306647954860700,-38.0,640.0,0,0,0,0,0
306647971143700,-38.0,640.0,0,0,0,0,0
306647988986100,-38.0,640.0,0,0,0,0,0
306648006607700,-38.0,640.0,0,0,0,0,0
306648020905800,-38.0,640.0,0,0,0,0,0
306648037730100,-38.0,640.0,0,0,0,0,0
306648054727700,-38.0,640.0,0,0,0,0,0
306648071169600,-38.0,640.0,0,0,0,0,0
306648088484500,-38.0,640.0,0,0,0,0,0
306648104675400,-38.0,640.0,0,0,0,0,0
306648120810300,-38.0,640.0,0,0,0,0,0
306648138657600,-38.0,640.0,0,0,0,0,0
306648154861400,-38.0,640.0,0,0,0,0,0
306648171076900,-38.0,640.0,0,0,0,0,0
306648188518600,-38.0,640.0,0,0,0,0,0
306648204278900,-38.0,640.0,0,0,0,0,0
306648220627700,-38.0,640.0,0,0,0,0,0
306648238099300,-38.0,640.0,0,0,0,0,0
306648255566300,-38.0,640.0,0,0,0,0,0
306648271721600,-38.0,640.0,0,0,0,0,0
306648288114000,-38.0,640.0,0,0,0,0,0
306648303657300,-38.0,640.0,0,0,0,0,0
306648320087900,-38.0,640.0,0,0,0,0,0
306648338415200,-38.0,640.0,0,0,0,0,0
306648353701900,-38.0,640.0,0,0,0,0,0
306648370801900,-38.0,640.0,0,0,0,0,0
306648388466400,-38.0,640.0,0,0,0,0,0
306648405172700,-38.0,640.0,0,0,0,0,0
306648421566700,-38.0,640.0,0,0,0,0,0
306648438050700,-38.0,640.0,0,0,0,0,0
306648454279200,-38.0,640.0,0,0,0,0,0
306648472135300,-38.0,640.0,0,0,0,0,0
306648488037300,-38.0,640.0,0,0,0,0,0
306648504954300,-38.0,640.0,0,0,0,0,0
306648521047200,-38.0,640.0,0,0,0,0,0
306648538086900,-38.0,640.0,0,0,0,0,0
306648553905500,-38.0,640.0,0,0,0,0,0
306648571537600,-38.0,640.0,0,0,0,0,0
306648587792400,-38.0,640.0,0,0,0,0,0
306648608428100,-38.0,640.0,0,0,0,0,0
306648621129300,-38.0,640.0,0,0,0,0,0
306648637936100,-38.0,640.0,0,0,0,0,0
306648654156200,-38.0,640.0,0,0,0,0,0
306648670975900,-38.0,640.0,0,0,0,0,0
306648686620000,-38.0,640.0,0,0,0,0,0
306648702151400,-38.0,640.0,0,0,0,0,0
306648712186500,-38.0,640.0,0,0,0,0,0
306648722211200,-38.0,640.0,0,0,0,0,0
306648735845500,-38.0,640.0,0,0,0,0,0
306648745952300,-38.0,640.0,0,0,0,0,0
306648755954200,-38.0,640.0,0,0,0,0,0
306648768966400,-38.0,640.0,0,0,0,0,0
306648778967600,-38.0,640.0,0,0,0,0,0
306648789204500,-38.0,640.0,0,0,0,0,0
306648803431300,-38.0,640.0,0,0,0,0,0
306648820674000,-38.0,640.0,0,0,0,0,0
306648837823600,-38.0,640.0,0,0,0,0,0
306648853048800,-38.0,640.0,0,0,0,0,0
306648863061400,-38.0,640.0,0,0,0,0,0
306648873069000,-38.0,640.0,0,0,0,0,0
306648886859400,-38.0,640.0,0,0,0,0,0
306648903132000,-38.0,640.0,0,0,0,0,0
306648913482900,-38.0,640.0,0,0,0,0,0
306648923481700,-38.0,640.0,0,0,0,0,0
306648936500500,-38.0,640.0,0,0,0,0,0
306648946512800,-38.0,640.0,0,0,0,0,0
306648956680500,-38.0,640.0,0,0,0,0,0
306648970592900,-38.0,640.0,0,0,0,0,0
306648980618600,-38.0,640.0,0,0,0,0,0
306648990787400,-38.0,640.0,0,0,0,0,0
306649003857000,-38.0,640.0,0,0,0,0,0
306649014164400,-38.0,640.0,0,0,0,0,0
306649024165100,-38.0,640.0,0,0,0,0,0
306649037206600,-38.0,640.0,0,0,0,0,0
306649047194800,-38.0,640.0,0,0,0,0,0
306649057548600,-38.0,640.0,0,0,0,0,0
306649070540300,-38.0,640.0,0,0,0,0,0
306649080551700,-38.0,640.0,0,0,0,0,0
306649090553300,-38.0,640.0,0,0,0,0,0
306649104454700,-38.0,640.0,0,0,0,0,0
306649114624600,-38.0,640.0,0,0,0,0,0
306649125659000,-38.0,640.0,0,0,0,0,0
306649137000600,-38.0,640.0,0,0,0,0,0
306649147017700,-38.0,640.0,0,0,0,0,0
306649157015900,-38.0,640.0,0,0,0,0,0
306649171533900,-38.0,640.0,0,0,0,0,0
306649181641100,-38.0,640.0,0,0,0,0,0
306649191654900,-38.0,640.0,0,0,0,0,0
306649205071400,-38.0,640.0,0,0,0,0,0
306649215131400,-38.0,640.0,0,0,0,0,0
306649225127100,-38.0,640.0,0,0,0,0,0
306649237687000,-38.0,640.0,0,0,0,0,0
306649247694200,-38.0,640.0,0,0,0,0,0
306649257694700,-38.0,640.0,0,0,0,0,0
306649271878400,-38.0,640.0,0,0,0,0,0
306649282071100,-38.0,640.0,0,0,0,0,0
306649292076200,-38.0,640.0,0,0,0,0,0
306649304456700,-38.0,640.0,0,0,0,0,0
306649314579000,-38.0,640.0,0,0,0,0,0
306649324576100,-38.0,640.0,0,0,0,0,0
306649337886800,-38.0,640.0,0,0,0,0,0
306649347892800,-38.0,640.0,0,0,0,0,0
306649357891600,-38.0,640.0,0,0,0,0,0
