host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,temperature
319062821330100,611738,-3.3081,3.4768,-8.2756,0.0000,-0.0525,0.0086,20.12
319062832613300,611749,-3.2411,3.4935,-8.2828,0.0086,-0.0452,0.0073,20.11
319062844265000,611761,-3.1621,3.5091,-8.3402,0.0110,-0.0379,0.0049,20.11
319062855108900,611772,-3.1047,3.5318,-8.3904,0.0086,-0.0354,-0.0012,20.08
319062866531400,611783,-3.0580,3.5330,-8.4227,0.0073,-0.0342,-0.0098,20.08
319062877548300,611794,-3.0197,3.5892,-8.4849,0.0098,-0.0403,-0.0232,20.12
319062889156800,611806,-3.0508,3.5749,-8.4503,-0.0012,-0.0489,-0.0318,20.14
319062900385500,611817,-3.0999,3.5689,-8.4180,0.0000,-0.0525,-0.0391,20.14
319062911599800,611828,-3.1490,3.5545,-8.3904,-0.0012,-0.0538,-0.0440,20.12
319062922621500,611840,-3.2195,3.5234,-8.3545,-0.0061,-0.0586,-0.0476,20.12
319062934411800,611851,-3.3057,3.4863,-8.3330,-0.0024,-0.0623,-0.0476,20.11
319062945579900,611862,-3.3846,3.4576,-8.3258,0.0000,-0.0660,-0.0464,20.11
319062956578100,611873,-3.4349,3.4481,-8.2983,0.0061,-0.0709,-0.0403,20.11
319062968159100,611885,-3.4672,3.4253,-8.1918,0.0049,-0.0757,-0.0183,20.11
319062979526700,611896,-3.4253,3.4552,-8.1703,0.0049,-0.0696,-0.0061,20.11
319062990519600,611907,-3.3631,3.5079,-8.2146,0.0134,-0.0611,0.0012,20.11
319063001464700,611918,-3.3069,3.5079,-8.2768,0.0183,-0.0538,0.0012,20.11
319063013286600,611930,-3.2387,3.4887,-8.3234,0.0232,-0.0489,-0.0012,20.15
319063024401500,611941,-3.1741,3.4971,-8.3976,0.0293,-0.0476,-0.0024,20.15
319063035507900,611952,-3.1358,3.5055,-8.4814,0.0257,-0.0476,-0.0024,20.14
319063046356900,611963,-3.1178,3.5306,-8.5196,0.0171,-0.0501,-0.0037,20.14
319063058254300,611975,-3.1011,3.5797,-8.4491,-0.0024,-0.0696,-0.0086,20.13
319063069248500,611986,-3.1298,3.5833,-8.3641,-0.0061,-0.0782,-0.0147,20.15
319063080123100,611997,-3.1729,3.5593,-8.2840,-0.0098,-0.0831,-0.0183,20.15
319063092100100,612008,-3.2124,3.5498,-8.2337,-0.0110,-0.0794,-0.0183,20.11
319063103136700,612020,-3.2183,3.5689,-8.2397,-0.0049,-0.0709,-0.0195,20.11
319063114234100,612031,-3.2255,3.5701,-8.2696,0.0049,-0.0635,-0.0257,20.12
319063125378400,612042,-3.2375,3.5462,-8.3222,0.0147,-0.0538,-0.0342,20.12
319063137163600,612054,-3.2542,3.4899,-8.4275,0.0183,-0.0464,-0.0440,20.15
319063148283200,612065,-3.3260,3.4325,-8.4658,0.0147,-0.0367,-0.0464,20.11
319063159358900,612076,-3.3464,3.4229,-8.4849,0.0061,-0.0379,-0.0391,20.11
319063171147600,612087,-3.3619,3.4134,-8.4909,-0.0049,-0.0415,-0.0305,20.13
319063182144500,612099,-3.3906,3.4002,-8.4503,-0.0195,-0.0501,-0.0195,20.13
319063193139100,612110,-3.4074,3.4241,-8.4048,-0.0318,-0.0574,-0.0061,20.09
319063204601300,612121,-3.4170,3.4564,-8.3414,-0.0415,-0.0623,0.0061,20.09
319063216308300,612132,-3.4265,3.4875,-8.2899,-0.0452,-0.0623,0.0147,20.09
319063227464900,612144,-3.4038,3.5462,-8.2253,-0.0489,-0.0586,0.0244,20.09
319063238772200,612155,-3.3583,3.5498,-8.2361,-0.0428,-0.0403,0.0305,20.12
319063249536100,612166,-3.3188,3.5821,-8.2600,-0.0342,-0.0269,0.0330,20.14
319063261342100,612177,-3.2590,3.5892,-8.3067,-0.0269,-0.0195,0.0330,20.14
319063272466200,612189,-3.1872,3.6156,-8.3175,-0.0244,-0.0159,0.0318,20.15
319063283633500,612200,-3.1190,3.6419,-8.3055,-0.0281,-0.0183,0.0367,20.15
319063295230000,612211,-3.0305,3.6694,-8.2959,-0.0403,-0.0232,0.0428,20.17
319063306437400,612222,-2.9515,3.7184,-8.2851,-0.0415,-0.0269,0.0428,20.17
319063317458700,612234,-2.8259,3.7424,-8.3701,-0.0367,-0.0232,0.0086,20.15
319063328764800,612245,-2.8008,3.7448,-8.4383,-0.0171,-0.0049,-0.0147,20.14
319063340353500,612256,-2.7781,3.7484,-8.4491,-0.0159,-0.0086,-0.0379,20.14
319063351286600,612268,-2.8092,3.7388,-8.4275,-0.0208,-0.0195,-0.0574,20.15
319063362561000,612279,-2.8893,3.7232,-8.3510,-0.0244,-0.0330,-0.0709,20.15
319063374236400,612290,-2.9587,3.7005,-8.2887,-0.0257,-0.0428,-0.0745,20.17
319063385282100,612301,-3.0353,3.7017,-8.2469,-0.0232,-0.0476,-0.0721,20.17
319063396550200,612313,-3.0963,3.7352,-8.2552,-0.0208,-0.0489,-0.0709,20.10
319063407690900,612324,-3.2602,3.6802,-8.3306,-0.0061,-0.0501,-0.0831,20.10
319063419322900,612335,-3.3595,3.6239,-8.3330,-0.0061,-0.0525,-0.0843,20.12
319063430425100,612346,-3.4301,3.5952,-8.3043,-0.0073,-0.0525,-0.0733,20.17
319063441631200,612358,-3.4684,3.5916,-8.2648,-0.0086,-0.0538,-0.0574,20.17
319063453315700,612369,-3.4576,3.6060,-8.2217,-0.0122,-0.0550,-0.0379,20.16
319063464337600,612381,-3.4038,3.6263,-8.1930,-0.0098,-0.0525,-0.0147,20.16
319063475547500,612392,-3.3141,3.6969,-8.2170,-0.0061,-0.0501,0.0037,20.15
319063486651600,612404,-3.2136,3.7543,-8.2804,-0.0024,-0.0489,0.0098,20.15
319063498331700,612415,-3.0999,3.7496,-8.3234,0.0110,-0.0476,0.0024,20.18
319063509401900,612426,-3.0664,3.7292,-8.3450,0.0122,-0.0464,0.0000,20.17
319063520505500,612438,-3.0544,3.7412,-8.3342,0.0098,-0.0525,0.0000,20.17
319063531496600,612448,-3.0604,3.7376,-8.2923,0.0024,-0.0648,-0.0012,20.11
319063543198400,612459,-3.0592,3.7280,-8.2229,0.0037,-0.0757,-0.0024,20.11
319063554394700,612470,-3.0724,3.7017,-8.1607,0.0061,-0.0843,-0.0024,20.15
319063565453500,612482,-3.0628,3.7304,-8.1248,0.0110,-0.0867,-0.0037,20.15
319063576449100,612493,-3.0520,3.7579,-8.1882,0.0220,-0.0819,-0.0110,20.11
319063588213100,612504,-3.0269,3.7400,-8.2792,0.0525,-0.0721,-0.0391,20.12
319063599224400,612515,-3.0520,3.7137,-8.3175,0.0599,-0.0709,-0.0525,20.12
319063610519900,612528,-3.0855,3.6945,-8.3474,0.0648,-0.0709,-0.0599,20.12
319063622271200,612539,-3.1214,3.6694,-8.3617,0.0623,-0.0733,-0.0599,20.12
319063633122000,612550,-3.1394,3.6730,-8.3545,0.0525,-0.0794,-0.0562,20.09
319063644041200,612561,-3.1502,3.6706,-8.3354,0.0403,-0.0843,-0.0513,20.09
319063655242200,612573,-3.1956,3.6826,-8.3258,0.0379,-0.0867,-0.0501,20.13
319063667297800,612584,-3.2506,3.6132,-8.3091,0.0367,-0.0855,-0.0513,20.13
319063678445900,612595,-3.2602,3.6263,-8.3007,0.0379,-0.0843,-0.0440,20.12
319063689404400,612606,-3.2590,3.6179,-8.2923,0.0354,-0.0843,-0.0403,20.12
319063700527200,612618,-3.2662,3.6191,-8.2732,0.0342,-0.0831,-0.0354,20.12
319063712344900,612629,-3.2626,3.6347,-8.2792,0.0342,-0.0806,-0.0342,20.16
319063723440600,612640,-3.2399,3.6455,-8.2756,0.0367,-0.0733,-0.0354,20.16
319063734358500,612652,-3.2148,3.6455,-8.3115,0.0440,-0.0648,-0.0367,20.15
319063746416000,612663,-3.2004,3.6491,-8.3426,0.0452,-0.0611,-0.0379,20.15
319063757521300,612674,-3.1657,3.6359,-8.3198,0.0403,-0.0696,-0.0342,20.17
319063768549100,612685,-3.1681,3.6347,-8.2899,0.0281,-0.0745,-0.0318,20.13
319063779567700,612697,-3.1609,3.6287,-8.2600,0.0244,-0.0757,-0.0330,20.13
319063791356400,612708,-3.1466,3.6455,-8.2720,0.0281,-0.0733,-0.0367,20.12
319063802435400,612719,-3.1442,3.6598,-8.3079,0.0379,-0.0684,-0.0440,20.12
319063813490100,612730,-3.1621,3.6598,-8.3282,0.0452,-0.0660,-0.0525,20.16
319063825372600,612742,-3.1741,3.6491,-8.3390,0.0464,-0.0648,-0.0586,20.16
319063836415800,612753,-3.1860,3.6526,-8.3366,0.0403,-0.0648,-0.0586,20.15
319063847424600,612764,-3.2315,3.6275,-8.3378,0.0391,-0.0648,-0.0599,20.11
319063858716400,612775,-3.2483,3.5880,-8.3222,0.0342,-0.0684,-0.0574,20.11
319063870324400,612787,-3.2578,3.6120,-8.2780,0.0281,-0.0733,-0.0513,20.13
319063881387200,612798,-3.2686,3.6012,-8.2588,0.0269,-0.0745,-0.0464,20.13
319063892480500,612809,-3.2818,3.5856,-8.2708,0.0305,-0.0696,-0.0464,20.17
319063904351200,612820,-3.2877,3.5892,-8.3163,0.0391,-0.0611,-0.0476,20.17
319063915354800,612832,-3.2698,3.5677,-8.3342,0.0379,-0.0550,-0.0464,20.14
319063926598700,612843,-3.2578,3.5689,-8.3976,0.0367,-0.0525,-0.0415,20.14
319063937596700,612854,-3.2148,3.5773,-8.4335,0.0342,-0.0550,-0.0379,20.13
319063949319900,612866,-3.2160,3.5880,-8.4383,0.0293,-0.0562,-0.0391,20.16
319063960396900,612877,-3.2279,3.5928,-8.4108,0.0171,-0.0648,-0.0354,20.16
319063971503700,612888,-3.2506,3.6084,-8.3414,0.0086,-0.0745,-0.0305,20.12
319063983244000,612899,-3.2626,3.6144,-8.2624,0.0024,-0.0831,-0.0244,20.12
319063994353200,612911,-3.2734,3.6191,-8.1906,0.0012,-0.0867,-0.0195,20.12
319064005559800,612922,-3.2806,3.6084,-8.1595,0.0061,-0.0843,-0.0159,20.12
319064016496100,612933,-3.2518,3.6299,-8.2217,0.0134,-0.0757,-0.0134,20.15
319064028369500,612944,-3.2183,3.6347,-8.2935,0.0354,-0.0574,-0.0208,20.13
319064039307600,612956,-3.1920,3.6311,-8.3593,0.0428,-0.0513,-0.0342,20.13
319064050432100,612967,-3.1860,3.6060,-8.4024,0.0464,-0.0476,-0.0440,20.13
319064061299800,612978,-3.1860,3.5737,-8.4371,0.0428,-0.0452,-0.0476,20.13
319064073110800,612989,-3.1980,3.5749,-8.4658,0.0367,-0.0476,-0.0464,20.12
319064084480400,613001,-3.2195,3.5605,-8.4538,0.0269,-0.0550,-0.0415,20.12
319064095525200,613012,-3.2279,3.5641,-8.3821,0.0159,-0.0660,-0.0354,20.16
319064107288500,613023,-3.2315,3.6024,-8.2684,0.0098,-0.0721,-0.0281,20.16
319064118245100,613035,-3.2435,3.5940,-8.2600,0.0098,-0.0696,-0.0305,20.12
319064129216000,613046,-3.2698,3.6191,-8.2684,0.0195,-0.0635,-0.0367,20.14
319064140358500,613057,-3.2806,3.5916,-8.2923,0.0244,-0.0538,-0.0428,20.14
319064152191000,613068,-3.2770,3.5844,-8.3258,0.0269,-0.0476,-0.0415,20.14
319064163370400,613080,-3.2662,3.5821,-8.3474,0.0257,-0.0452,-0.0379,20.14
319064174345900,613091,-3.2459,3.5844,-8.3450,0.0232,-0.0452,-0.0354,20.12
319064185489300,613102,-3.2399,3.5785,-8.3366,0.0183,-0.0513,-0.0305,20.12
319064197323500,613113,-3.2064,3.5880,-8.2804,0.0098,-0.0635,-0.0171,20.12
319064208560600,613125,-3.1860,3.6072,-8.2840,0.0037,-0.0635,-0.0159,20.12
319064219352200,613136,-3.1585,3.6431,-8.2935,0.0110,-0.0623,-0.0232,20.12
319064231218400,613147,-3.1777,3.6646,-8.3067,0.0159,-0.0635,-0.0318,20.14
319064242288000,613158,-3.1908,3.6371,-8.3055,0.0195,-0.0586,-0.0428,20.14
319064253348600,613170,-3.1741,3.6443,-8.2947,0.0281,-0.0538,-0.0489,20.12
319064264324000,613181,-3.2016,3.6538,-8.2995,0.0257,-0.0501,-0.0476,20.12
319064276313600,613192,-3.1968,3.6694,-8.2935,0.0342,-0.0489,-0.0501,20.13
319064287367600,613203,-3.1860,3.6383,-8.3390,0.0440,-0.0513,-0.0513,20.12
319064298292600,613215,-3.2016,3.6239,-8.3521,0.0415,-0.0550,-0.0489,20.12
319064309588700,613226,-3.2016,3.6000,-8.3510,0.0391,-0.0586,-0.0464,20.11
319064321239200,613237,-3.2088,3.5988,-8.3545,0.0354,-0.0586,-0.0452,20.11
319064332218100,613249,-3.2291,3.5533,-8.3557,0.0330,-0.0611,-0.0464,20.11
319064343483300,613260,-3.2339,3.5474,-8.3725,0.0330,-0.0599,-0.0440,20.11
319064355212300,613271,-3.2506,3.5509,-8.3952,0.0318,-0.0623,-0.0428,20.14
319064366376100,613282,-3.2638,3.5354,-8.3366,0.0208,-0.0672,-0.0403,20.14
319064377381900,613294,-3.2865,3.5581,-8.3163,0.0061,-0.0733,-0.0281,20.15
319064388515700,613305,-3.2973,3.5904,-8.2851,0.0049,-0.0757,-0.0220,20.11
319064400274200,613317,-3.2937,3.6096,-8.2672,0.0037,-0.0794,-0.0159,20.11
319064411234900,613328,-3.3176,3.6287,-8.2385,0.0110,-0.0806,-0.0110,20.12
319064422373500,613340,-3.2973,3.6132,-8.2301,0.0110,-0.0794,-0.0086,20.12
319064434306800,613351,-3.2830,3.6371,-8.2481,0.0195,-0.0721,-0.0061,20.12
319064445377400,613362,-3.2375,3.6538,-8.2756,0.0269,-0.0660,-0.0086,20.12
319064456430300,613373,-3.1789,3.6191,-8.3198,0.0269,-0.0611,-0.0122,20.12
