733496600,288099,0.6532,9.7208,0.9763,0.0195,-0.0574,-0.0269,19.47
745210100,288110,0.6508,9.7184,0.9763,0.0195,-0.0586,-0.0257,19.45
756219400,288121,0.6485,9.7161,0.9763,0.0195,-0.0599,-0.0244,19.46
767373200,288133,0.6461,9.7196,0.9787,0.0195,-0.0586,-0.0244,19.46
778462900,288144,0.6520,9.7173,0.9858,0.0195,-0.0574,-0.0269,19.45
790091600,288155,0.6532,9.7208,0.9823,0.0195,-0.0574,-0.0269,19.45
801205700,288166,0.6520,9.7149,0.9870,0.0195,-0.0586,-0.0244,19.47
812391300,288178,0.6461,9.7196,0.9882,0.0195,-0.0586,-0.0244,19.47
823492500,288189,0.6497,9.7256,0.9799,0.0195,-0.0586,-0.0257,19.48
835041500,288200,0.6437,9.7220,0.9870,0.0195,-0.0586,-0.0269,19.45
846161500,288211,0.6497,9.7208,0.9846,0.0208,-0.0586,-0.0257,19.45
857342100,288222,0.6437,9.7220,0.9799,0.0195,-0.0586,-0.0257,19.46
868475500,288233,0.6485,9.7196,0.9882,0.0195,-0.0586,-0.0257,19.46
880074600,288244,0.6437,9.7149,0.9763,0.0195,-0.0574,-0.0269,19.48
891158500,288256,0.6532,9.7125,0.9787,0.0195,-0.0574,-0.0269,19.48
902414100,288267,0.6449,9.7173,0.9811,0.0195,-0.0586,-0.0257,19.49
913449200,288278,0.6449,9.7280,0.9835,0.0195,-0.0586,-0.0257,19.49
924980200,288289,0.6592,9.7184,0.9787,0.0195,-0.0574,-0.0257,19.49
936153000,288301,0.6520,9.7161,0.9763,0.0195,-0.0574,-0.0257,19.48
947257300,288312,0.6544,9.7220,0.9823,0.0195,-0.0586,-0.0257,19.48
958404500,288323,0.6413,9.7280,0.9763,0.0195,-0.0586,-0.0257,19.49
970054300,288334,0.6604,9.7232,0.9930,0.0195,-0.0574,-0.0257,19.49
981164400,288346,0.6532,9.7101,0.9858,0.0195,-0.0586,-0.0269,19.47
992250600,288357,0.6508,9.7208,0.9835,0.0195,-0.0586,-0.0269,19.47
1003434300,288368,0.6437,9.7184,0.9846,0.0195,-0.0586,-0.0244,19.45
1014595600,288379,0.6508,9.7244,0.9835,0.0195,-0.0574,-0.0269,19.52
1026176200,288391,0.6520,9.7196,0.9823,0.0195,-0.0586,-0.0269,19.52
1037284300,288402,0.6544,9.7184,0.9799,0.0195,-0.0586,-0.0257,19.48
1048377900,288413,0.6449,9.7184,0.9882,0.0195,-0.0586,-0.0257,19.48
1059418100,288424,0.6485,9.7184,0.9858,0.0195,-0.0586,-0.0257,19.46
1071071700,288436,0.6592,9.7196,0.9787,0.0195,-0.0574,-0.0257,19.46
1082224600,288447,0.6508,9.7184,0.9835,0.0208,-0.0574,-0.0269,19.42
1093312200,288458,0.6544,9.7196,0.9882,0.0208,-0.0586,-0.0269,19.42
1104505400,288470,0.6437,9.7125,0.9846,0.0195,-0.0574,-0.0269,19.45
1116055400,288481,0.6520,9.7244,0.9811,0.0195,-0.0586,-0.0269,19.44
1127144100,288492,0.6568,9.7149,0.9858,0.0195,-0.0586,-0.0269,19.44
1138305900,288503,0.6449,9.7220,0.9823,0.0195,-0.0586,-0.0257,19.44
1149396200,288515,0.6449,9.7208,0.9787,0.0195,-0.0586,-0.0257,19.44
1160995300,288526,0.6425,9.7256,0.9799,0.0195,-0.0586,-0.0269,19.45
1172122800,288537,0.6497,9.7196,0.9823,0.0195,-0.0574,-0.0269,19.45
1183265500,288548,0.6389,9.7173,0.9835,0.0195,-0.0586,-0.0257,19.45
1194431000,288560,0.6520,9.7113,0.9930,0.0195,-0.0586,-0.0269,19.44
1206038900,288571,0.6520,9.7196,0.9823,0.0195,-0.0586,-0.0269,19.44
1217138500,288582,0.6461,9.7280,0.9835,0.0195,-0.0586,-0.0257,19.48
1228243800,288593,0.6497,9.7220,0.9882,0.0195,-0.0574,-0.0257,19.48
1239423900,288605,0.6437,9.7220,0.9763,0.0195,-0.0586,-0.0269,19.49
1250953800,288616,0.6437,9.7208,0.9846,0.0195,-0.0574,-0.0269,19.49
1262109700,288627,0.6497,9.7280,0.9811,0.0195,-0.0574,-0.0269,19.46
1273262700,288638,0.6520,9.7184,0.9835,0.0195,-0.0574,-0.0257,19.46
1284391700,288650,0.6413,9.7208,0.9823,0.0195,-0.0586,-0.0257,19.47
1295452200,288661,0.6508,9.7220,0.9918,0.0195,-0.0586,-0.0269,19.44
1307168300,288672,0.6604,9.7161,0.9787,0.0208,-0.0574,-0.0269,19.44
1318256900,288684,0.6473,9.7149,0.9846,0.0195,-0.0574,-0.0269,19.45
1329361600,288695,0.6497,9.7208,0.9846,0.0208,-0.0586,-0.0257,19.45
1340469000,288705,0.6461,9.7232,0.9870,0.0195,-0.0586,-0.0257,19.49
1352087700,288716,0.6544,9.7220,0.9870,0.0208,-0.0586,-0.0257,19.49
1363228200,288728,0.6544,9.7244,0.9787,0.0195,-0.0586,-0.0257,19.45
1374348800,288739,0.6568,9.7161,0.9870,0.0195,-0.0586,-0.0269,19.49
1385396200,288750,0.6425,9.7208,0.9823,0.0183,-0.0586,-0.0269,19.49
1397029300,288761,0.6485,9.7161,0.9823,0.0195,-0.0586,-0.0269,19.48
1408141700,288773,0.6520,9.7208,0.9787,0.0195,-0.0586,-0.0269,19.48
1419291000,288784,0.6497,9.7196,0.9858,0.0195,-0.0586,-0.0257,19.41
1430421100,288795,0.6425,9.7196,0.9835,0.0195,-0.0586,-0.0257,19.41
1442053100,288806,0.6449,9.7173,0.9799,0.0208,-0.0586,-0.0257,19.46
1453277900,288818,0.6580,9.7208,0.9858,0.0195,-0.0586,-0.0257,19.46
1464302300,288829,0.6461,9.7244,0.9727,0.0195,-0.0586,-0.0269,19.48
1475423600,288840,0.6449,9.7113,0.9811,0.0195,-0.0586,-0.0257,19.43
1486998600,288851,0.6508,9.7173,0.9942,0.0195,-0.0586,-0.0257,19.43
1498110300,288863,0.6544,9.7220,0.9727,0.0208,-0.0586,-0.0257,19.49
1509272900,288874,0.6425,9.7184,0.9739,0.0195,-0.0586,-0.0257,19.49
1520420900,288885,0.6532,9.7173,0.9799,0.0195,-0.0586,-0.0257,19.45
1531969800,288897,0.6437,9.7173,0.9846,0.0195,-0.0586,-0.0257,19.45
1543137900,288908,0.6425,9.7220,0.9930,0.0195,-0.0574,-0.0269,19.47
1554285200,288919,0.6520,9.7137,0.9846,0.0195,-0.0586,-0.0269,19.50
1565361300,288930,0.6497,9.7196,0.9823,0.0208,-0.0586,-0.0257,19.50
1576444100,288942,0.6544,9.7268,0.9727,0.0195,-0.0586,-0.0257,19.45
1588170400,288953,0.6449,9.7268,0.9799,0.0195,-0.0586,-0.0257,19.45
1599210700,288964,0.6556,9.7125,0.9799,0.0195,-0.0574,-0.0269,19.47
1610494000,288975,0.6461,9.7184,0.9858,0.0195,-0.0574,-0.0269,19.47
1621452900,288987,0.6449,9.7196,0.9787,0.0195,-0.0586,-0.0269,19.46
1633035500,288998,0.6461,9.7208,0.9870,0.0195,-0.0586,-0.0257,19.46
1644193200,289009,0.6449,9.7220,0.9858,0.0208,-0.0574,-0.0269,19.47
1655320900,289020,0.6449,9.7101,0.9858,0.0208,-0.0586,-0.0257,19.49
1666373900,289032,0.6461,9.7196,0.9787,0.0195,-0.0599,-0.0257,19.49
1678003600,289043,0.6485,9.7232,0.9799,0.0195,-0.0586,-0.0269,19.47
1689185600,289054,0.6604,9.7196,0.9858,0.0195,-0.0586,-0.0269,19.47
1700283300,289065,0.6461,9.7256,0.9751,0.0195,-0.0574,-0.0269,19.46
1711416100,289077,0.6520,9.7184,0.9823,0.0195,-0.0599,-0.0257,19.46
1723039000,289088,0.6508,9.7232,0.9823,0.0195,-0.0599,-0.0257,19.45
1734103900,289099,0.6556,9.7244,0.9823,0.0195,-0.0574,-0.0257,19.45
1745271200,289111,0.6532,9.7208,0.9870,0.0195,-0.0586,-0.0269,19.45
1756361100,289122,0.6508,9.7208,0.9787,0.0195,-0.0586,-0.0257,19.47
1767996000,289133,0.6425,9.7149,0.9882,0.0195,-0.0586,-0.0269,19.47
1779160100,289144,0.6473,9.7184,0.9846,0.0195,-0.0574,-0.0257,19.47
1790256800,289156,0.6568,9.7244,0.9835,0.0208,-0.0586,-0.0269,19.47
1801501500,289166,0.6556,9.7208,0.9835,0.0208,-0.0586,-0.0257,19.48
1812944100,289177,0.6473,9.7161,0.9882,0.0208,-0.0586,-0.0257,19.48
1824165800,289188,0.6449,9.7220,0.9835,0.0195,-0.0574,-0.0257,19.49
1835291100,289200,0.6473,9.7137,0.9835,0.0208,-0.0586,-0.0257,19.50
1846397400,289211,0.6473,9.7184,0.9727,0.0195,-0.0586,-0.0257,19.50
1857984300,289222,0.6461,9.7208,0.9811,0.0195,-0.0574,-0.0257,19.47
1870546400,289233,0.6425,9.7161,0.9894,0.0195,-0.0574,-0.0257,19.47
1880307000,289245,0.6592,9.7244,0.9823,0.0195,-0.0586,-0.0257,19.47
1891385600,289256,0.6520,9.7232,0.9823,0.0195,-0.0574,-0.0269,19.47
1902481100,289267,0.6461,9.7208,0.9918,0.0195,-0.0574,-0.0269,19.42
1914173200,289278,0.6485,9.7244,0.9823,0.0195,-0.0586,-0.0269,19.42
1925226500,289290,0.6449,9.7220,0.9870,0.0195,-0.0586,-0.0257,19.45
1936332700,289301,0.6508,9.7196,0.9763,0.0195,-0.0586,-0.0257,19.49
1947442700,289312,0.6473,9.7161,0.9835,0.0195,-0.0586,-0.0269,19.49
1959085700,289324,0.6473,9.7077,0.9906,0.0195,-0.0586,-0.0257,19.45
1970252000,289335,0.6520,9.7196,0.9823,0.0195,-0.0586,-0.0257,19.45
1981352600,289346,0.6544,9.7173,0.9787,0.0195,-0.0574,-0.0269,19.49
1992422200,289357,0.6473,9.7232,0.9727,0.0195,-0.0586,-0.0257,19.49
2004044600,289369,0.6520,9.7304,0.9835,0.0195,-0.0586,-0.0257,19.46
2015191800,289380,0.6401,9.7244,0.9846,0.0195,-0.0586,-0.0269,19.44
2026310200,289391,0.6580,9.7220,0.9787,0.0195,-0.0574,-0.0269,19.44
2037396400,289402,0.6449,9.7173,0.9751,0.0195,-0.0586,-0.0269,19.46
2048992800,289414,0.6544,9.7220,0.9799,0.0195,-0.0574,-0.0257,19.46
2060113100,289425,0.6461,9.7208,0.9894,0.0195,-0.0586,-0.0257,19.48
2073291700,289436,0.6508,9.7161,0.9739,0.0195,-0.0586,-0.0257,19.48
2082412700,289447,0.6401,9.7196,0.9918,0.0195,-0.0574,-0.0257,19.47
2093968600,289459,0.6437,9.7220,0.9858,0.0195,-0.0586,-0.0257,19.47
2105134300,289470,0.6473,9.7232,0.9882,0.0195,-0.0586,-0.0257,19.45
2116240600,289481,0.6425,9.7137,0.9799,0.0195,-0.0574,-0.0257,19.48
2127415900,289492,0.6473,9.7208,0.9715,0.0195,-0.0574,-0.0257,19.48
2138960600,289504,0.6497,9.7184,0.9823,0.0195,-0.0586,-0.0269,19.49
2150112400,289515,0.6485,9.7208,0.9799,0.0208,-0.0586,-0.0257,19.49
2161225800,289526,0.6508,9.7113,0.9775,0.0208,-0.0586,-0.0269,19.49
2172329300,289538,0.6592,9.7196,0.9858,0.0183,-0.0574,-0.0269,19.49
2183470200,289549,0.6437,9.7173,0.9787,0.0195,-0.0574,-0.0269,19.45
2195127500,289560,0.6437,9.7232,0.9811,0.0208,-0.0586,-0.0257,19.45
2206257400,289571,0.6389,9.7196,0.9823,0.0208,-0.0586,-0.0257,19.45
2217323200,289583,0.6437,9.7244,0.9882,0.0195,-0.0586,-0.0269,19.47
2228464800,289594,0.6544,9.7196,0.9727,0.0195,-0.0574,-0.0257,19.47
2240104900,289605,0.6497,9.7173,0.9763,0.0195,-0.0586,-0.0257,19.49
2251163900,289616,0.6497,9.7208,0.9763,0.0208,-0.0586,-0.0257,19.49
2262249400,289628,0.6437,9.7184,0.9894,0.0195,-0.0574,-0.0257,19.47
2273409100,289639,0.6664,9.7173,0.9787,0.0195,-0.0586,-0.0257,19.47
2285024100,289650,0.6532,9.7149,0.9811,0.0195,-0.0586,-0.0257,19.44
2296203600,289661,0.6532,9.7065,0.9787,0.0195,-0.0574,-0.0257,19.47
2307287000,289673,0.6473,9.7173,0.9799,0.0195,-0.0574,-0.0257,19.47
2318338900,289684,0.6425,9.7208,0.9858,0.0195,-0.0574,-0.0257,19.45
2330005700,289695,0.6520,9.7280,0.9823,0.0195,-0.0586,-0.0257,19.45
2341195900,289705,0.6461,9.7173,0.9775,0.0195,-0.0574,-0.0257,19.44
2352316600,289717,0.6544,9.7161,0.9858,0.0195,-0.0586,-0.0257,19.44
2363393000,289728,0.6532,9.7196,0.9835,0.0195,-0.0586,-0.0257,19.45
2375090500,289739,0.6497,9.7184,0.9727,0.0195,-0.0586,-0.0269,19.47
2386185200,289751,0.6437,9.7125,0.9751,0.0195,-0.0574,-0.0269,19.47
2397337200,289762,0.6401,9.7161,0.9858,0.0195,-0.0586,-0.0257,19.50
2408453000,289773,0.6413,9.7232,0.9775,0.0195,-0.0586,-0.0269,19.50
2420034900,289784,0.6473,9.7173,0.9811,0.0208,-0.0586,-0.0269,19.45
2431231200,289796,0.6544,9.7137,0.9739,0.0208,-0.0574,-0.0257,19.45
2442360200,289807,0.6568,9.7244,0.9846,0.0195,-0.0586,-0.0257,19.45
2453422800,289818,0.6520,9.7184,0.9811,0.0208,-0.0586,-0.0269,19.45
2465028800,289829,0.6449,9.7268,0.9894,0.0195,-0.0574,-0.0269,19.44
2476138100,289841,0.6461,9.7161,0.9846,0.0195,-0.0574,-0.0269,19.46
2487364200,289852,0.6485,9.7184,0.9775,0.0195,-0.0586,-0.0257,19.46
2498487700,289863,0.6401,9.7232,0.9811,0.0195,-0.0586,-0.0257,19.45
2509946900,289874,0.6520,9.7208,0.9918,0.0195,-0.0574,-0.0257,19.45
2521101900,289886,0.6485,9.7184,0.9703,0.0195,-0.0574,-0.0269,19.46
2532233100,289897,0.6473,9.7244,0.9835,0.0195,-0.0586,-0.0257,19.46
2543347200,289908,0.6568,9.7256,0.9763,0.0208,-0.0586,-0.0269,19.43
2555017900,289920,0.6401,9.7184,0.9835,0.0195,-0.0586,-0.0257,19.45
2566142200,289931,0.6437,9.7256,0.9787,0.0195,-0.0586,-0.0257,19.45
2577244000,289942,0.6461,9.7208,0.9858,0.0195,-0.0586,-0.0257,19.46
2588400700,289953,0.6580,9.7244,0.9870,0.0195,-0.0586,-0.0257,19.46
2599469500,289965,0.6473,9.7173,0.9823,0.0195,-0.0586,-0.0269,19.47
2611185200,289976,0.6508,9.7125,0.9727,0.0195,-0.0574,-0.0269,19.47
2622206300,289987,0.6508,9.7089,0.9763,0.0195,-0.0586,-0.0269,19.48
2633337400,289998,0.6449,9.7077,0.9799,0.0195,-0.0586,-0.0269,19.48
2644423900,290010,0.6413,9.7220,0.9787,0.0195,-0.0586,-0.0257,19.45
2656046500,290021,0.6425,9.7149,0.9846,0.0195,-0.0574,-0.0269,19.48
2667220700,290032,0.6497,9.7256,0.9763,0.0195,-0.0574,-0.0269,19.48
2678335200,290043,0.6437,9.7196,0.9858,0.0195,-0.0574,-0.0257,19.46
2689402500,290055,0.6485,9.7268,0.9858,0.0195,-0.0574,-0.0257,19.46
2701013500,290066,0.6485,9.7149,0.9906,0.0195,-0.0586,-0.0257,19.44
2712206400,290077,0.6568,9.7173,0.9823,0.0195,-0.0574,-0.0269,19.44
2723279500,290088,0.6497,9.7137,0.9870,0.0195,-0.0586,-0.0244,19.45
2734396400,290100,0.6473,9.7244,0.9823,0.0195,-0.0586,-0.0257,19.48
2746043600,290111,0.6568,9.7208,0.9858,0.0195,-0.0586,-0.0257,19.48
2757141300,290122,0.6485,9.7232,0.9811,0.0195,-0.0586,-0.0269,19.49
2768257200,290134,0.6461,9.7173,0.9846,0.0195,-0.0586,-0.0269,19.49
2779384500,290145,0.6413,9.7244,0.9811,0.0208,-0.0574,-0.0257,19.44
2790994600,290156,0.6473,9.7149,0.9870,0.0195,-0.0586,-0.0269,19.44
2802095200,290167,0.6520,9.7256,0.9811,0.0195,-0.0586,-0.0269,19.49
2813239400,290179,0.6520,9.7280,0.9811,0.0195,-0.0586,-0.0257,19.49
2824382300,290190,0.6532,9.7208,0.9799,0.0195,-0.0586,-0.0269,19.45
2835950200,290201,0.6520,9.7173,0.9799,0.0195,-0.0574,-0.0281,19.45
2847114400,290212,0.6520,9.7173,0.9799,0.0195,-0.0574,-0.0269,19.45
2858245200,290224,0.6532,9.7161,0.9763,0.0195,-0.0574,-0.0257,19.48
2869367800,290234,0.6473,9.7232,0.9739,0.0195,-0.0586,-0.0257,19.48
2880953100,290245,0.6473,9.7161,0.9882,0.0195,-0.0586,-0.0257,19.47
2892131700,290256,0.6532,9.7173,0.9787,0.0195,-0.0586,-0.0257,19.47
2903197700,290268,0.6485,9.7089,0.9787,0.0195,-0.0586,-0.0269,19.44
2914455600,290279,0.6401,9.7101,0.9906,0.0195,-0.0574,-0.0257,19.49
2925997000,290290,0.6461,9.7137,0.9858,0.0195,-0.0586,-0.0257,19.49
2937147200,290301,0.6425,9.7256,0.9787,0.0195,-0.0586,-0.0257,19.48
2948259000,290313,0.6508,9.7268,0.9727,0.0195,-0.0586,-0.0257,19.48
2959418300,290324,0.6473,9.7184,0.9787,0.0208,-0.0586,-0.0269,19.45
2970986100,290335,0.6473,9.7256,0.9835,0.0195,-0.0586,-0.0257,19.45
2982145000,290347,0.6497,9.7232,0.9882,0.0195,-0.0586,-0.0269,19.48
2993250200,290358,0.6437,9.7173,0.9823,0.0208,-0.0586,-0.0269,19.48
3004577800,290369,0.6425,9.7232,0.9894,0.0195,-0.0586,-0.0257,19.49
3015940700,290380,0.6437,9.7220,0.9763,0.0195,-0.0574,-0.0257,19.43
3027160000,290392,0.6425,9.7137,0.9787,0.0195,-0.0586,-0.0257,19.43
3038212200,290403,0.6425,9.7268,0.9858,0.0195,-0.0574,-0.0281,19.44
3049443200,290414,0.6532,9.7208,0.9823,0.0195,-0.0574,-0.0281,19.44
3060430000,290425,0.6461,9.7220,0.9858,0.0195,-0.0574,-0.0257,19.45
3072118100,290437,0.6413,9.7184,0.9703,0.0195,-0.0586,-0.0257,19.45
3083196700,290448,0.6520,9.7125,0.9870,0.0195,-0.0586,-0.0269,19.42
3094358700,290459,0.6568,9.7268,0.9763,0.0195,-0.0586,-0.0257,19.45
3105398400,290470,0.6520,9.7196,0.9763,0.0195,-0.0586,-0.0269,19.45
3117028500,290482,0.6592,9.7256,0.9799,0.0195,-0.0586,-0.0269,19.50
3128116900,290493,0.6544,9.7220,0.9787,0.0195,-0.0586,-0.0269,19.50
3139276300,290504,0.6413,9.7232,0.9775,0.0195,-0.0574,-0.0269,19.45
3150421500,290515,0.6544,9.7244,0.9858,0.0195,-0.0574,-0.0257,19.45
3162015400,290527,0.6508,9.7173,0.9823,0.0195,-0.0574,-0.0257,19.44
3173155900,290538,0.6461,9.7184,0.9906,0.0195,-0.0574,-0.0269,19.44
3184251300,290549,0.6532,9.7220,0.9799,0.0195,-0.0586,-0.0269,19.46
3195372200,290561,0.6413,9.7161,0.9763,0.0195,-0.0586,-0.0269,19.46
3206987600,290572,0.6353,9.7173,0.9870,0.0195,-0.0586,-0.0257,19.46
3218146400,290583,0.6425,9.7149,0.9882,0.0195,-0.0586,-0.0257,19.45
3229233900,290594,0.6508,9.7244,0.9870,0.0195,-0.0586,-0.0269,19.45
3240498600,290606,0.6520,9.7149,0.9823,0.0208,-0.0574,-0.0257,19.46
3251946600,290617,0.6532,9.7208,0.9799,0.0195,-0.0586,-0.0257,19.46
3263151800,290628,0.6401,9.7208,0.9823,0.0195,-0.0574,-0.0269,19.46
3274285100,290639,0.6461,9.7149,0.9763,0.0195,-0.0574,-0.0269,19.47
3285375400,290651,0.6425,9.7184,0.9942,0.0195,-0.0574,-0.0269,19.47
3296944200,290662,0.6401,9.7101,0.9858,0.0195,-0.0586,-0.0257,19.45
3308115500,290673,0.6544,9.7208,0.9906,0.0195,-0.0586,-0.0244,19.45
3319172300,290684,0.6544,9.7161,0.9727,0.0208,-0.0586,-0.0244,19.46
3330326600,290696,0.6532,9.7220,0.9775,0.0183,-0.0586,-0.0244,19.46
3341475000,290707,0.6508,9.7173,0.9823,0.0195,-0.0586,-0.0269,19.45
3353045000,290718,0.6485,9.7208,0.9858,0.0195,-0.0574,-0.0269,19.45
3364222500,290729,0.6497,9.7256,0.9835,0.0195,-0.0586,-0.0257,19.45
3375332900,290741,0.6497,9.7113,0.9799,0.0195,-0.0586,-0.0257,19.45
3386462200,290752,0.6485,9.7232,0.9823,0.0195,-0.0574,-0.0257,19.45
3398125400,290763,0.6592,9.7196,0.9811,0.0195,-0.0574,-0.0269,19.45
3409204800,290775,0.6520,9.7161,0.9775,0.0208,-0.0574,-0.0269,19.45
3420389300,290785,0.6497,9.7184,0.9858,0.0195,-0.0586,-0.0257,19.45
3431454700,290796,0.6425,9.7184,0.9823,0.0195,-0.0586,-0.0269,19.45
3443139000,290807,0.6508,9.7184,0.9858,0.0195,-0.0586,-0.0257,19.41
3454203700,290819,0.6425,9.7196,0.9894,0.0208,-0.0599,-0.0257,19.46
3465360900,290830,0.6544,9.7244,0.9763,0.0208,-0.0599,-0.0244,19.46
3476391300,290841,0.6449,9.7161,0.9858,0.0208,-0.0586,-0.0257,19.47
3488004000,290852,0.6568,9.7196,0.9858,0.0208,-0.0574,-0.0269,19.47
3499121900,290864,0.6437,9.7125,0.9775,0.0195,-0.0574,-0.0269,19.45
3510249500,290875,0.6544,9.7232,0.9799,0.0195,-0.0574,-0.0269,19.45
3521376300,290886,0.6401,9.7208,0.9882,0.0195,-0.0586,-0.0244,19.48
3532962200,290897,0.6520,9.7220,0.9846,0.0195,-0.0586,-0.0269,19.48
3544123200,290909,0.6508,9.7161,0.9799,0.0195,-0.0574,-0.0269,19.46
3555223500,290920,0.6473,9.7232,0.9775,0.0195,-0.0586,-0.0269,19.48
3566342000,290931,0.6497,9.7149,0.9835,0.0195,-0.0586,-0.0269,19.48
3577997700,290942,0.6437,9.7208,0.9751,0.0195,-0.0574,-0.0269,19.44
3589124300,290954,0.6413,9.7232,0.9835,0.0195,-0.0574,-0.0269,19.44
3600284900,290965,0.6449,9.7208,0.9763,0.0208,-0.0586,-0.0257,19.46
3611371800,290976,0.6425,9.7244,0.9739,0.0195,-0.0586,-0.0244,19.46
3622483900,290988,0.6461,9.7232,0.9870,0.0195,-0.0574,-0.0257,19.40
3634145600,290999,0.6485,9.7232,0.9751,0.0208,-0.0574,-0.0269,19.50
3645216600,291010,0.6520,9.7292,0.9835,0.0195,-0.0586,-0.0269,19.50
3656293400,291021,0.6413,9.7173,0.9835,0.0195,-0.0586,-0.0257,19.43
3667466300,291033,0.6425,9.7125,0.9799,0.0195,-0.0586,-0.0257,19.43
3679128700,291044,0.6389,9.7173,0.9823,0.0195,-0.0586,-0.0269,19.48
3690237800,291055,0.6556,9.7173,0.9715,0.0195,-0.0586,-0.0269,19.48
3701327300,291066,0.6520,9.7256,0.9870,0.0195,-0.0586,-0.0257,19.52
3712395900,291078,0.6413,9.7208,0.9799,0.0195,-0.0586,-0.0269,19.52
3724040000,291089,0.6449,9.7208,0.9751,0.0195,-0.0574,-0.0269,19.44
3735194800,291100,0.6497,9.7149,0.9787,0.0195,-0.0574,-0.0269,19.44
3746335400,291111,0.6473,9.7101,0.9846,0.0208,-0.0586,-0.0257,19.44
3757431000,291123,0.6532,9.7268,0.9775,0.0195,-0.0586,-0.0257,19.45
3769011600,291134,0.6556,9.7137,0.9823,0.0195,-0.0586,-0.0269,19.45
3780150200,291145,0.6508,9.7232,0.9858,0.0195,-0.0574,-0.0269,19.46
3791303200,291156,0.6532,9.7208,0.9846,0.0195,-0.0574,-0.0269,19.46
3802419400,291168,0.6497,9.7220,0.9811,0.0195,-0.0586,-0.0257,19.43
