host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,temperature
306740287100000,208058,-1.4548,-6.2369,9.7208,0.1894,-0.2126,-1.1460,19.65
306740298398900,208069,-1.6259,-6.0120,8.9922,0.9285,-0.1112,-1.0275,19.68
306740310348600,208080,-1.8855,-4.9950,8.3103,1.6359,-0.1552,-0.9517,19.68
306740321328100,208092,-1.7838,-3.4110,7.7898,2.0415,-0.2822,-0.9774,19.66
306740332359100,208104,-1.4620,-2.2708,7.5182,2.1063,-0.4325,-1.1081,19.66
306740343490300,208115,-1.5673,-1.3304,7.4536,2.0342,-0.5620,-1.3427,19.65
306740355299300,208126,-1.6726,-0.3781,7.6008,1.9206,-0.6280,-1.6237,19.65
306740366433900,208138,-1.0624,-0.5838,8.7745,1.4331,-0.4936,-2.0281,19.67
306740377262600,208149,-1.1761,-2.3234,8.9288,0.0513,-0.3018,-2.0831,19.68
306740389332600,208160,-1.6953,-3.7388,9.2363,0.2688,-0.0929,-2.0378,19.68
306740400443200,208172,-2.2660,-3.9266,9.1777,0.7135,0.1173,-1.9303,19.64
306740411543300,208183,-2.3067,-3.7531,9.1346,1.0592,0.3115,-1.7801,19.64
306740423097100,208194,-3.5342,-3.3404,9.3248,1.3891,0.4569,-1.5919,19.71
306740434142400,208205,-4.9783,-2.7147,8.7446,1.6090,0.5217,-1.3916,19.71
306740445373000,208217,-5.4389,-1.9394,8.8941,1.6212,0.4386,-1.2339,19.70
306740456503600,208228,-5.0405,-1.5015,9.3308,1.1203,0.0916,-0.9701,19.65
306740468321300,208239,-4.6947,-1.3053,9.9541,1.0128,0.0208,-0.8222,19.65
306740479356600,208250,-4.3920,-0.9428,10.1360,1.0739,0.0538,-0.6634,19.70
306740490390400,208262,-4.3322,-0.6126,9.7759,1.2999,0.0892,-0.5168,19.70
306740502190600,208273,-5.0584,0.4642,9.5031,1.4404,0.0538,-0.3800,19.67
306740513329300,208284,-4.9472,2.0291,8.8582,1.5223,-0.0134,-0.3067,19.67
306740524297500,208295,-4.8275,2.3833,8.1811,1.2168,-0.1344,-0.3531,19.66
306740536157400,208307,-3.8393,1.5206,8.5292,0.4337,-0.2847,-0.4728,19.66
306740547198600,208318,-3.5880,-0.5288,9.2961,-1.0226,-0.3653,-0.6781,19.70
306740558417000,208329,-3.5378,-1.2395,8.9970,-0.5632,-0.3091,-0.5767,19.68
306740569457800,208340,-3.3093,-0.6305,8.1284,-0.0990,-0.3250,-0.5192,19.68
306740581219600,208352,-3.0233,0.4594,8.7362,-0.0342,-0.3971,-0.5437,19.68
306740592370600,208363,-2.7673,0.0646,9.4923,-0.5877,-0.3946,-0.6121,19.68
306740603451500,208374,-2.6142,-1.0732,9.6634,-0.9884,-0.3519,-0.6646,19.68
306740615193600,208386,-2.5890,-1.4477,9.8524,-0.8638,-0.3470,-0.6964,19.68
306740626117200,208397,-4.1061,-0.6903,9.1968,-0.3323,-0.3445,-0.7550,19.64
306740637503200,208409,-2.3390,-1.3412,9.4505,-1.1533,-0.3421,-0.8271,19.71
306740649305700,208420,-2.7517,-2.9563,10.1587,-1.3586,-0.2859,-0.7611,19.71
306740660369500,208432,-3.3858,-4.1276,9.6287,-0.9102,-0.1930,-0.5510,19.66
306740671451900,208443,-3.0030,-3.4181,9.6168,-0.3995,-0.1283,-0.2749,19.66
306740683227600,208454,-2.4251,-2.4885,9.9757,-0.2651,-0.0415,-0.0599,19.70
306740694349300,208465,-2.0841,-1.6869,10.0427,-0.2199,0.0929,0.0122,19.70
306740705503000,208477,-1.8042,-2.4036,9.9936,-0.2688,0.2211,-0.0501,19.65
306740717261700,208488,-1.8772,-2.7386,10.0822,-0.3629,0.3861,-0.2517,19.70
306740728358500,208499,-2.2504,-2.8044,10.2078,-0.2382,0.4459,-0.3323,19.70
306740739404800,208510,-2.5496,-2.8881,10.3490,-0.1161,0.4985,-0.3641,19.71
306740751021900,208522,-2.8140,-2.9408,10.2915,0.1136,0.5498,-0.3531,19.71
306740762304400,208533,-3.0999,-2.6943,9.9529,0.2969,0.5742,-0.3042,19.69
306740773233100,208544,-3.0927,-2.5113,9.4122,0.2639,0.5522,-0.2419,19.69
306740784174600,208556,-2.9946,-2.5196,9.2710,0.1723,0.5131,-0.1772,19.70
306740795978000,208567,-2.9683,-1.9777,9.2746,0.1429,0.4862,-0.1161,19.70
306740806936100,208578,-3.0748,-2.0243,9.2578,0.0525,0.4264,-0.1381,19.68
306740818111600,208589,-3.1442,-2.4586,9.3512,-0.0586,0.3861,-0.1344,19.71
306740829983100,208601,-3.0915,-2.6847,9.4026,-0.0220,0.3616,-0.0916,19.71
306740841191400,208612,-3.0197,-2.3976,9.4385,0.0916,0.3543,-0.0379,19.67
306740852212800,208623,-2.9886,-2.1583,9.4158,0.1038,0.3592,-0.0073,19.67
306740863241600,208634,-3.0197,-2.1212,9.3942,0.0648,0.3714,-0.0159,19.67
306740875093600,208646,-3.0879,-2.1260,9.3141,0.0464,0.3897,-0.0440,19.67
306740886134200,208657,-4.2748,-1.8808,9.1011,-0.0684,0.2749,-0.0476,19.69
306740897159900,208668,-3.7507,-2.6154,9.7986,-0.3983,-0.0574,-0.1234,19.67
306740909082500,208679,-3.3009,-3.0138,10.0128,-0.4032,-0.2309,-0.2065,19.67
306740920137100,208691,-3.4134,-2.8463,10.1408,-0.2456,-0.2639,-0.2321,19.64
306740931162200,208703,-3.3870,-2.6752,10.0738,-0.1576,-0.2382,-0.2138,19.64
306740942969400,208714,-3.1681,-2.8068,10.0343,-0.1833,-0.1955,-0.1845,19.66
306740954038900,208726,-3.0772,-2.8546,9.9482,-0.1454,-0.1466,-0.1625,19.66
306740965172700,208737,-2.9695,-2.3868,9.3105,-0.0379,-0.0953,-0.1478,19.66
306740976403200,208748,-2.9157,-2.2098,9.0102,-0.0159,-0.0037,-0.1405,19.68
